prop_sb_type,is_offplan,area,project,master_project,nearest_landmark,nearest_metro,nearest_mall,rooms,has_parking,procedure_area,date_year,month_sin,month_cos,community_30d_avg_price,off_plan_vol_ratio,prop_type_Land,prop_type_Unit,prop_type_Villa,usage_Commercial,usage_Hospitality_,usage_Industrial,usage_Multi_Use,usage_Other,usage_Residential,usage_Storage,procedure_Other,procedure_Sell,procedure_Sell___Pre_registration,procedure_Sell_Development
-95395.92606660991,8117.603012836135,-21317.651769051736,84195.8678600351,-195095.93166632194,-46926.946752026764,14316.332969052366,4005.0534623140484,40712.57657622778,5686.345569305532,265913.52613359346,9472.677702846486,6087.150148176669,3001.0336357147144,-216222.69568356342,-61148.43912210176,4377.495581919141,-34466.66520955145,-3575.584165042178,-4963.5104402555,-418.8552725940712,0.0,0.0,4434.830034766335,-3168.527608766096,0.0,0.0,34333.86942485793,18625.21710055088,0.0
-11139.581502311357,15852.731923883111,9430.034982613237,-167189.86498077516,-30990.02035377451,-37697.05440692733,5611.058451970901,-4218.403916421455,-87427.34673029343,3483.8383305589155,-573781.6785585268,9440.631130796932,4046.894305384697,3334.0231506349364,-82346.97611735901,-43195.17394175161,8078.305924550305,-20845.236333036897,-341.80268046800927,-4214.134354285704,-33.5031513243066,0.0,0.0,4061.855869707258,-2463.889624206587,0.0,-37.40743532349911,17795.655600325215,15397.641716421262,0.0
-11128.626461267488,15849.112596829238,9427.409458239536,-167525.18999655655,-31041.3344171669,-37671.15246178959,5636.623993551744,-4240.211863203806,-87537.30663871093,3485.373182486584,-573263.6162711913,9440.149832295863,4088.052636079464,3244.3569046911207,-82319.69520624421,-43258.968234325606,8061.662132334963,-20850.918368636816,-341.80268046800927,-4214.134354285704,-33.5031513243066,0.0,0.0,4061.855869707258,-2463.889624206587,0.0,-37.40743532349911,17812.668385420246,15397.641716421262,0.0
-12227.631402733196,13935.690994465545,3737.7810794328316,1817.8830342414767,-53927.594407670054,-19420.515958412725,9683.481217272025,-821.3675765357035,-80896.23933909285,3556.7381783792953,-670673.089043511,8430.466571130808,2546.65193037371,756.7163341549469,-89689.10945131499,-47128.409960279474,6330.47121985163,-18881.303333875785,-273.81257378372106,-5402.034785419311,111.28484196679723,0.0,0.0,4289.182006132465,-3398.502258930367,0.0,0.0,15023.750615554738,21416.49222682222,0.0
93239.18391023063,1935.327501856027,54277.67299775244,-372278.58672888356,16346.017480604922,6283.295297677563,1131.8514851928303,-6163.914699071131,144039.99675594436,18983.03420612116,811656.1411118598,26072.83211784124,6154.3923207476855,6439.199750879263,-109983.66450524094,-11410.590489269434,12656.80454344561,200993.80816798622,142484.2154866056,-2888.737998163058,-416.9359907099829,0.0,0.0,1199.7310084983076,-5381.152769958007,0.0,-94.79112268932927,-24988.097102409312,-2837.899039463706,0.0
80755.16579608769,2085.161530224852,49028.58441568937,-421820.69269818545,17854.423057684075,5260.123939196215,3282.763605921946,-6499.872811639719,-5038.7560094925975,13283.82284096989,752817.1578161144,23414.957961135617,5037.264845229143,6565.979920827475,-124467.74310699037,5552.668606760539,6343.750638813118,187995.2651651335,136646.94579789927,-2241.056660014771,-593.0548844074259,0.0,0.0,1749.356007735234,-7396.763616801818,0.0,-94.79112268932927,17519.63232419995,19252.501240771504,0.0
-19583.575146801257,4632.775484572824,22576.25187068716,9936.909542307694,150893.11529129118,55119.620359229506,3860.0511836962223,1682.2430853133958,54928.967028722705,6460.578576671353,177120.15307272482,14193.968298489519,-213.66437402544307,4396.048841385184,-142248.95866734436,-2802.8615850106,-156.89532275189003,-27491.671834943325,-1539.695747753872,-4236.062653088891,-423.5060205156582,0.0,0.0,3505.229258329383,-5707.971606645574,0.0,-13.45701998373896,36082.4851146691,27255.45317290239,0.0
-30738.14217649045,1520.6191957914843,30832.535181248102,-283365.4528823371,146827.1188860178,29087.21153301022,2381.067486343582,-4859.297000662222,61972.685060766686,5800.293808392574,258564.45021954316,9989.043394083086,1311.2608093443732,693.4521066152006,-8427.96674179122,-25935.780517809784,5329.719383622209,-23891.030595250963,-1916.7725218297214,-4051.022021788132,-417.9413200389225,0.0,0.0,2575.961519602055,-4295.997353047929,0.0,-2805.9740350419856,29437.73288316886,17039.996675288818,0.0
-5017.303742023437,8309.860027241628,109.09294651073583,29555.008726389377,-39320.33411353876,-11231.979923965697,8755.951375974566,2542.4252087540326,-30613.110935603294,3630.8201589581868,-1141391.6859596903,9624.803309427683,2519.173303434807,1679.6380829814216,-131750.21127009386,-35788.158864052624,6462.531241873039,-30910.710832629175,-170.75429584474853,-4627.750982778094,126.79135093590781,0.0,0.0,4230.114589518653,-2035.420098452743,0.0,67.90235652098367,20159.474109103205,21253.462216459433,0.0
-6967.566104710051,-3247.999859934893,5525.6524441514985,-216433.471015229,-26771.38184687801,-11661.455370879317,13004.486236966086,-2348.2095912975687,-30302.456973920067,2335.728358612494,-1051756.288265305,8990.303498421445,1978.6728355810562,1210.6261016421006,-132536.5518211525,-23149.26323444164,7694.9834391597415,-31743.1087473667,458.5307980408515,-3626.7834318834553,106.69731356544649,0.0,0.0,3656.147110621883,-2029.8613409361324,0.0,-14.403097369520573,16788.14605320266,-32649.84172571575,-12.890104268180474
-6282.310255693146,8831.052146533177,-5379.621528739289,33005.09009215096,-53017.248264269976,-13131.98801509181,6753.368456046085,302.83831884760457,-32443.293229178507,3726.5280584185384,-1085535.3811985287,9280.71273588853,1506.4792894328032,232.94143824582454,-137953.14009291303,-38802.45521361611,6473.096988307681,-31321.435261289113,-127.82051172295007,-4565.473186006471,83.74447756284239,0.0,0.0,4230.114589518653,-1868.527005353416,0.0,3.643863984675949,21019.128141345525,21628.132115124892,0.0
-80596.55805411242,8590.155191612024,-17176.333917654018,83905.82081124654,-186406.37261287973,41528.29689761698,12522.031437133486,3826.842924995277,35764.000972616166,6207.963723372053,222942.4730123849,10008.516924166795,4851.39036734963,5941.187396064721,-227787.61958594387,-54181.67605004977,4277.250448331642,-31863.90890821502,-1971.3244249165625,-5111.533491222574,-409.4805951368992,0.0,0.0,4494.854300313925,-3431.1558240458894,0.0,0.0,36531.641601079406,19212.378741805394,0.0
-6700.553972115961,8961.94303298278,-3033.177101260821,29526.304795938693,-50445.18511655825,-12329.246112304507,8332.39184755151,1456.0183309852512,-30549.61586579024,3748.7577285946672,-1117342.7960120807,9193.379278673363,1382.9134688903198,372.88157062142477,-138489.27683569252,-35674.2214115725,6465.311343906245,-31285.521882297046,214.45981836463739,-4527.954014562533,106.40899254786463,0.0,0.0,4230.114589518653,-1770.2151625129718,0.0,2.3969549501487206,20948.314182529182,21841.6939773303,0.0
-10836.78839513921,816.4443809590168,-2933.3305727703114,-225323.05824889537,16955.773176755258,-26628.836729686933,7357.144723351954,-3397.6439188137897,-66878.60415798545,4843.374428307725,-756837.0287238378,9715.4102216424,2714.398253306961,3861.6719102845254,-12729.716209907168,-12275.849723007817,5176.3068509915865,-22956.520049263832,197.17408546074603,-2966.232452297994,-43.55086654157017,0.0,0.0,3748.4273515660643,-2921.7242528677957,0.0,-170.9005122011769,17892.596037095947,10940.532431665364,0.0
-13670.44807945895,5361.694388952686,2628.644917537314,149057.11065862677,11811.961129548683,4837.95981145654,9891.07201534362,-4955.713506035552,-89298.43736270646,6248.185559320415,-1182200.5232671439,8895.563336592584,832.0004203687968,-5372.83705842517,-68621.0252032843,-5533.608030663994,4746.547934999255,-21239.4873071603,-301.09671646315866,-3910.1236238106185,54.2355455100312,0.0,0.0,4412.046504197318,-2443.972842808598,0.0,-1.1263884617223594,21338.7825294236,13104.954338878342,0.0
-19440.861728968484,7035.730416772706,-12094.757940540963,22543.680495440607,-20606.690379476262,-19601.910185098703,9943.696828146512,-4542.729480732011,-81596.90416988068,4975.899550457523,-649443.5784362507,7756.016083646264,2864.823601094488,3237.154641612214,33745.14987361874,-6480.369232253121,5565.0607777303785,-21056.718879065815,-15.07179937603184,-4526.1897658306025,-18.221286173802625,0.0,0.0,4418.547089541234,-3327.9658060375336,0.0,1.8433921430614353,18785.939141052666,8447.281402058044,0.0
-35622.0265308347,4827.724861809691,-28849.8312296387,-504601.8898792683,-100371.0316657887,-37222.195675155934,21609.729723185832,-8918.521781446996,202795.28689810997,-4085.426745227441,723278.203811808,3300.4613639918634,124.54799821534289,3927.3487062858444,-42874.296137365905,-36679.03584413697,5554.953928230213,-37933.41146978442,-33506.120302522315,-2704.2767050571974,-483.0083811240357,0.0,0.0,3963.4665102711606,-2976.394381483783,0.0,5.594141798344234,41626.98760837874,6273.355812573136,0.0
-7290.687185424508,4990.351287526985,1887.2877700767453,-894.400291068901,12076.712462130956,-18168.664837138575,4694.575224887954,-2047.8157938174245,-29789.622439488063,6081.47738168407,-1275722.8324373174,13353.123920071746,1760.891952909927,3840.167408346091,-41777.86630968538,1820.113251001007,4668.601683351104,-31342.038570068602,298.04897792205924,-5065.385879901845,78.93070514715387,0.0,0.0,4399.85338671528,-3462.037930829131,0.0,10.8765637232993,17725.085128924118,7256.148709933242,0.0
356753.9205248508,8577.40071915724,-6497.284064931288,13625.884988279206,23105.134997078327,-41490.93001216176,3653.9109617615295,9902.809915345235,17418.0810756935,4981.341543366674,-1429248.9008079623,13245.637489101462,3603.9000910888226,13416.455359512565,-75428.16323688609,-19927.712912595358,9680.63129812753,-26867.571659881916,1162.187292112959,340424.48994914663,3849.1407208542037,0.0,0.0,4071.4926582421676,33692.29292437664,0.0,-1.1263884617223594,35927.89380428659,14066.875682863105,0.0
-13065.878547112046,12662.711755151277,4902.672656911138,-7334.000886003798,-51539.17714414869,-15689.199527993223,8082.099049538832,-1086.565827958562,-80644.78413978833,3743.967882345362,-656981.8200563259,8303.730087963411,2553.813442994562,1.185122993128516,-77483.8534162175,-46260.86794538287,6296.732741448101,-19004.32761047711,-272.1918563097469,-5508.088343860241,112.60113025834504,0.0,0.0,4375.657454729228,-3387.4220186969037,0.0,0.0,14969.587506897122,18143.489288158504,0.0
-7310.0791062641065,4830.088845877277,11310.59834857652,-13830.169407167701,-31137.294046407755,5597.495120981974,5793.654753411507,-824.9191628062808,-33299.56070585592,3732.068763742429,-1237386.51914179,9350.976106093765,1513.13976757022,1088.1209486227344,-108170.31530619037,-29107.030154883014,5762.405525512655,-27867.69106515696,-94.2287519331096,-5381.698112797002,112.95928841731633,0.0,0.0,4212.390018783954,-3077.8871987371463,0.0,0.0,15308.413958988302,18108.810673091462,0.0
-11662.260075482942,15215.034719118943,8734.926748863454,-172903.78563401962,-26557.03608589838,-39101.191040385136,5708.199542025861,-4554.154739563977,-85883.05968459912,3501.7251264472466,-583999.8278598982,9416.798503447391,3844.2855587375675,3209.9470479293013,-75678.43348619774,-43385.24342261602,8043.858834631619,-20529.30412615437,-349.8539608377372,-4317.976626289311,-4.282249572925268,0.0,0.0,4121.634611158571,-2439.0538482988854,0.0,-133.6047513883371,17213.178489638838,12517.474579084263,0.0
-12469.570249112086,13250.102718838367,7741.557531801581,7943.976991291365,-53886.807277720014,8491.843574723809,10613.257687270167,-870.6893148505488,-81555.27789184645,4383.16985415498,-702025.3305355047,9436.388989565256,2385.1600332125545,2170.784940601402,-75173.99378751942,-48352.329765029055,5960.553853443756,-16874.4484133016,-198.51411105864918,-5729.905107580649,127.58156878504337,0.0,0.0,4478.821812709626,-3406.731044594071,0.0,0.0,16249.517386544565,16261.741225760488,0.0
-5927.874920554304,3681.176598189708,13159.209636940299,-61924.58389604299,-24536.46417852773,-12230.635828395012,7337.647615875142,1646.9735156187169,-26219.436034643157,2891.793616651462,-1098145.947369262,9886.710361231697,2865.021144564328,736.3865360623402,-108085.31728552256,-30716.029224115693,6648.109185803085,-31172.696031126234,205.3712282124015,-5058.782638500029,177.98462139569781,0.0,0.0,4091.6196695552253,-2224.603376996927,0.0,37.67110407141941,15560.19827114603,18179.199299026277,0.0
-49698.496918240686,5180.369039810391,22022.715959939775,-161261.1931406362,145310.64475750085,53654.87432383316,5512.77001316228,1050.3806877164998,34065.36616803452,253.39760507180563,686640.6664819758,13054.391524385326,-1054.4279959402509,4641.518306473336,-104631.9223359338,-17865.693997684382,5469.5801969163485,-46958.15304408225,-15723.203264530162,-10949.069857614444,-67.26356285291729,0.0,0.0,2561.1845622910937,-4676.3029691020265,0.0,0.0,36814.85761986577,31662.580086768437,0.0
-6077.350929226786,8877.900988012076,-3901.2833110370952,30631.848551122373,-49951.863830560265,-11704.74058297546,8896.42045926837,1993.831808789858,-30594.198440430264,3751.5963823994816,-1105032.4869546248,8862.740802220918,1935.8922141272474,2180.5191644196693,-134408.6956848216,-33100.44735809752,6456.691012856205,-31317.672436117107,214.45981836463739,-4527.9872899654165,107.65062367219224,0.0,0.0,4317.962565401891,-1771.2573494566452,0.0,1.4800301756488417,20812.09754366721,21852.178892714135,0.0
-29781.84827019624,14590.086912898325,32446.314085495796,5550.232713580099,113804.93264967069,16142.970124998048,-4669.279662958559,-2442.586640953842,-80421.60587957552,5610.533260453369,-363192.58027028607,12510.889998872628,3808.6627451125314,4148.733481457001,-94042.67088589573,-14090.169861879707,9405.905375181552,-16760.378861086887,-121.80944863397053,-5411.157349158549,-100.45474816617697,0.0,0.0,3387.0157315298657,-3903.2995387641076,0.0,21.74390292371441,37214.491065215916,20003.42856429684,0.0
-14430.317650455569,5950.103728824912,15812.772816358662,-218535.69252827213,-114235.88406980102,-28922.565466107444,-5098.4658736023,-3492.1609109049123,7682.049435283217,4686.497032498111,-76807.94865647811,10215.085910019732,287.0351013553259,-633.3059735993061,-133385.19729780333,-48585.00683963538,9104.187273906307,-32225.032681249184,-1123.5600931619915,-4309.621869006604,-195.88660529010042,0.0,0.0,4108.000872996297,-2445.732087646389,0.0,0.0,26412.00318649479,11095.651085604815,0.0
-6657.00963603266,8951.701802908286,-3069.0137331202877,29481.81528021293,-50516.74087882304,-12358.836544862768,8323.890176187066,1438.886608873564,-30361.653256955942,3755.4096193917035,-1117635.014635718,9200.480890332432,1388.1125867149558,388.2874082083291,-138766.94913012223,-35531.39840087147,6456.691012856205,-31317.672436117107,-170.75429584474853,-4531.026826920845,106.40899254786463,0.0,0.0,4317.962565401891,-1771.455759633664,0.0,2.3969549501487206,20940.65451703414,21841.6939773303,0.0
-11663.185675325263,15215.034719118943,8727.652770731975,-172584.40069941987,-26796.81889761892,-39006.59664546106,5601.835552138189,-4498.118659704969,-85879.52577622871,3505.727051285449,-584095.7161720647,9416.798503447391,3819.451992761293,3193.6488574808236,-76549.66539157195,-43118.46429087648,8043.858834631619,-20529.30412615437,-349.8539608377372,-4311.3187501831235,-4.282249572925268,0.0,0.0,4121.634611158571,-2439.0538482988854,0.0,-118.96395256136938,17213.178489638838,12840.651449523742,0.0
-26555.336286686455,14866.100326977721,23582.46310900766,67994.21377332397,128432.69519736065,12975.685948458622,-4334.326873925901,-3159.3273276595555,-80736.58852518428,6260.055320884041,-458275.8944243869,13397.246115427619,4299.798654438642,6687.575913683442,-121083.23071833394,-23161.508766891697,3555.508441905526,-16862.046992584525,948.3328133544147,-4752.187783937882,-38.55764848291819,0.0,0.0,3308.90127322045,-3721.9409552973793,0.0,0.0,35952.67022194308,21771.747471124556,0.0
-7000.01501118047,8983.605110558208,-4976.479496287908,30027.463582158834,-53642.606708668936,-12702.28230954545,7944.2484515683,194.2214298556362,-31077.839730530668,3723.8382585008417,-1105609.0731374316,8903.517402579419,1259.96204761934,57.28921594556982,-141058.10103349955,-36965.91163301545,6456.9199127558895,-31342.127214451153,214.45981836463739,-4536.821870955769,93.18932095527889,0.0,0.0,4317.962565401891,-1779.262608077525,0.0,3.643863984675949,21160.93543733147,21859.540420127443,0.0
-14544.552797136057,4123.269946704353,15958.555300702352,-221191.91274820783,-114364.89529706826,-29109.906892465136,-5045.5631214431405,-3689.1117011195397,7440.9345753309,4686.497032498111,-47625.90177569223,10000.912266910878,238.0262055951548,-839.4897578432024,-131941.68617297098,-49586.28559684219,9104.187273906307,-33383.30577844666,-1039.8047317717808,-4307.766057279884,-195.88660529010042,0.0,0.0,4108.000872996297,-2445.732087646389,0.0,0.0,26764.518436047536,11256.462486605873,0.0
-12168.866440618269,15228.39073718328,48514.215013716675,62678.48613265185,109134.8414813471,9023.094553982044,3494.545286244457,3963.538600917508,-82697.66546966473,4932.0865809570005,-613157.6106482078,10417.383973123677,4015.344984069712,8275.712056935778,-116538.0458075164,-21612.55130543619,3457.1597263515137,-17296.285408691656,-267.30300644171643,-4455.141257786981,-36.50848795769968,0.0,0.0,3287.013014498638,-3334.7170880586,0.0,0.0,23514.25640399597,18386.218139012213,0.0
-4565.29907765935,7168.750896444288,461.88524196949743,29770.580375210495,-36773.515384288265,-11420.681313217403,8685.854106088093,1995.6155810346954,-29094.70060636932,2165.4769360648606,-1151117.1515280271,9714.025365984702,2461.565125655304,430.0967794957343,-127829.74177872273,-34456.2795599736,6638.877500465943,-31322.353209582747,264.855751697614,-4751.8642943746045,127.78622251938081,0.0,0.0,4273.301630904485,-2015.4818119849037,0.0,67.90235652098367,19715.720998036923,21089.325793531476,0.0
-5496.0817394855085,8304.917407105391,-251.26763297205662,29461.781769002515,-40203.91794077792,-11663.477343075467,8781.226459755846,2338.199842394797,-30830.93481341789,3654.5168128229748,-1139598.636844194,9584.839788282683,2507.90801070955,1804.6776403858066,-132200.2383621066,-34787.53495792871,6456.691012856205,-31142.977629424295,214.45981836463739,-4614.49436727549,128.50089978478493,0.0,0.0,4317.962565401891,-1983.047324924164,0.0,67.90235652098367,20326.767529726738,21261.498322565494,0.0
-16887.370280189214,7191.761603482787,11344.669901069588,4768.305583872489,-34653.594260588114,13939.74780852698,8148.053832304516,-4356.628695755257,-76526.28741909048,4530.829773985837,-829836.4432871456,9945.721483058169,-192.20303396227837,388.4924333552797,-88214.01276396083,-53248.005095981214,5866.43138259198,-16747.083850713127,208.9783872903655,-5704.864812520895,116.49990301871131,0.0,0.0,4466.630694636955,-3347.640412331925,0.0,0.0,16140.533847308856,22383.950712081132,0.0
74884.53144432127,-3537.370009206763,159136.5408458501,-856454.6902948366,419922.98964098917,137546.97489881288,55278.67231405109,39515.288173702895,159559.25679884135,16144.866557784277,5145817.245116716,40281.10517636346,14330.16726453084,48917.57072606273,-466706.1245296635,41578.997410824435,74943.30918400534,233487.9880501402,7124.249249835573,-3242.310961221786,301.9164433676247,0.0,-1562.8564831559456,2561.6578232623383,-16191.42941294919,0.0,60.66485703136439,54479.86935292249,22571.924720443152,0.0
-10711.174216557032,15994.567142114327,10087.206603895176,-167715.15729439078,-31522.93841060697,-37945.38347165164,5675.959094063332,-4394.555953073794,-89078.98411386697,3471.239489262393,-558280.9374276984,9497.974383768913,4376.497441420022,3520.9718826785934,-87023.0208768056,-42592.2003364089,8092.002711316098,-20978.894152331668,-341.359279413506,-4200.0038766057205,-15.692579676951347,0.0,0.0,4063.8639254412137,-2381.4169768076626,0.0,-37.40743532349911,18000.969238474914,15566.229156420442,0.0
-11088.178569292906,15916.98410382163,9400.164715193205,-166242.909871858,-29356.199756249764,-37431.21575391349,6188.882460587869,-3912.350295176424,-85303.45585382577,3484.8111360069724,-583189.7875513656,9389.524242391743,3708.1172589795665,3613.5441102220566,-82255.75425715174,-41809.48463071174,8054.777309701634,-20490.91977096435,-349.8539608377372,-4209.534122580661,-36.467546334410684,0.0,0.0,4103.283189136514,-2458.755634156779,0.0,-37.40743532349911,17004.22735950724,15691.491680627061,0.0
-9427.970090582317,8523.180733361016,13913.25493982297,2926.4250162846874,-42255.260217525036,11394.862529051517,7431.551764802854,655.5476410661425,-77581.37728165943,4562.758705806527,-781998.4749191739,10237.501920172868,1936.05290131616,2281.97396222614,-82052.96701800218,-51671.5907476319,5839.436129653381,-16862.287583381818,-187.69497283053488,-5241.683708688625,118.53133327192931,0.0,0.0,4496.570794589627,-3490.3623757822393,0.0,0.0,16357.095796016001,20478.13936015974,0.0
-35152.424844336514,-11703.06456720429,38642.25013717579,65916.67383384318,70693.76104739873,15391.38519450788,38537.1320747153,-13137.784935899348,-88644.34345653883,3486.121745493581,-1110382.518082067,13442.69166850388,4909.779072029001,5023.303281007698,540426.0569898904,-15328.815395895483,16512.900166661155,-34470.67638149782,3308.977905004588,-3685.470152116435,-1312.3181248052979,0.0,0.0,4615.311565720653,-5688.45389210128,0.0,0.0,-66050.96118893159,-10659.266156761645,0.0
124331.06609600055,-18336.468648226342,61895.84796810215,-353996.33268020255,179889.87247254793,55254.884240670624,3421.9322024253343,30476.67452871023,-10251.4670072148,6903.82921051456,-729114.334650935,35365.471391413084,8980.89970030472,11257.843484070454,460074.4125270573,-70114.46569334269,20536.27336539116,-34889.52388171924,4155.136809445613,205817.13218686305,-10128.63758856226,0.0,0.0,2466.182363709195,62356.15267230006,0.0,-92.54497490583093,-86099.17257473421,-7096.533293038339,0.0
-156480.0176347877,307456.56786605844,78389.82936792688,-20441.427078747103,-161202.56109289985,79832.09120988398,183606.1302581161,-121283.51593050885,173767.55679933744,4203.457392185545,3409595.373461615,17855.35777346653,-22345.84474439019,-74395.19511232461,779543.6334776725,-68066.62707048532,12148.5823432738,-42645.59672951277,1008.4304374262215,-13039.139938468415,-303.4958719902391,0.0,0.0,4731.857586413448,-28423.028197203756,0.0,0.0,44136.4796264981,131596.71539246704,0.0
-21821.666990860038,-3004.8919683920167,39261.52565376895,-207221.4145742847,60272.33945366656,39116.491076924336,29689.94592109481,-5812.423731024379,-26675.038877686467,4769.196488344963,-1395979.6221893998,14297.569541186203,1969.2191140862217,-498.88105950348245,407886.6226919901,-38975.00805198277,13083.729379001106,-42914.520640392955,3852.5613991739947,-6639.316401657155,316.04621768716476,0.0,0.0,3465.5102831533277,-4930.817854272251,0.0,-1075.9471096392003,-45998.55866104622,-5392.457394200414,0.0
138744.4882619485,36313.34597108189,352359.7426758291,-715731.5275696247,-81637.05992604565,75642.07816270272,106418.66072323712,-22705.585823757065,233078.98511600168,-200048.13380235055,6604872.390108009,78073.91923244912,6598.290551408985,-65228.084406262504,-142625.7786577369,559412.9970020122,12025.694863371766,-33521.38998071461,-146974.1646875316,-54957.307760379335,-19.678024272489445,-231.9220714823535,0.0,1432.820914728554,-13676.935656969807,0.0,-68.25219234387708,-186890.37919365044,31841.752322258755,0.0
-12565.771258629,256.9628431676987,-15640.252320870339,-289788.19428675994,-124342.77932650092,-2301.484524947982,28187.79221747711,-848.6378613574675,104720.65558073157,2778.967949246958,-11024.980780196493,17712.770575312705,2488.1395855013525,-10048.795094095272,-324862.92941138626,10049.656133509126,14644.596387909784,-38626.39976615578,-44321.97924143819,-1956.1459553691407,-419.0001518476712,0.0,0.0,2507.63137591029,-2510.342884240937,0.0,0.0,-135527.04625003628,-15732.79198984682,-15.81563143419341
70865.36224999135,2868.9667985808546,11414.312100237667,-304437.68456884264,-75338.30413749926,2117.4817406164593,12147.041772871951,-2105.059255099528,136023.81043551333,2023.951888140586,-177983.0534582511,15967.78499853185,3795.289248725773,17331.82397547541,-262644.4898126663,35461.36403067569,11096.400015605024,161907.35723901202,183647.88490381726,-709.4782935206774,-335.49522228886474,0.0,0.0,2101.476595068711,-3534.257143337736,0.0,51.67848554239746,-23964.77219716901,245.3862891636618,0.0
-28965.665707270487,21013.370803812926,54052.21006720154,504269.13555830217,49502.082390045325,31546.514589057213,56103.12338313317,-5194.775952120428,-2815.4050984044648,4684.410244345943,-745006.4111739022,5116.958807339593,4935.443760943814,-3236.0400183950546,470856.49940027914,-19293.004466323848,8911.564936564348,-32610.24771449669,2878.8163803169946,-7657.2876933303305,-9.858059106212725,0.0,0.0,4685.631706976766,-4670.005429613828,0.0,0.0,17323.858895538466,5246.7362254696445,0.0
-28456.75037981194,19859.702674000888,18319.695615865872,678305.0569649318,31652.758876669875,39750.224413706375,55721.50982598759,4788.166284064171,14836.154657064853,5359.1822988366,-74875.06390549622,7594.283716140112,4779.5792532692085,-3302.735225782007,767536.2598499097,-5349.125693017398,10205.786363275347,-34734.16274388944,2677.604492938054,-6912.752922446263,-1615.9855400251438,0.0,0.0,4942.974877989852,-10754.378392832998,0.0,185.38231496413567,59280.028623165825,5958.423533802421,0.0
-24991.20046387407,-5046.345282061755,-7891.548817131632,758825.5024468986,88921.25459216554,24129.52841796734,55152.92524740181,-3026.882454144765,15972.271923161707,3048.406672109326,-207864.15686022746,8671.490318026694,2828.342261313176,-10122.377757076816,861390.825138716,3310.7356901296816,14734.422898613142,-30631.3556205331,1384.9964703127632,-4690.480590670206,-3325.011757034827,0.0,0.0,4168.373179171349,-7650.454997952391,0.0,0.0,-182649.08226907562,-6818.934666209392,0.0
144534.0635032319,-8392.2589192049,30942.53228076647,416918.1368919393,59736.277327892145,27572.468937621445,28211.0161702968,11008.94839347748,-26267.709351907863,168.64334852262346,-2037677.9400498613,5057.990046322831,703.661097677923,2085.8856497236293,444895.4078532362,-17255.92075772016,12652.14801972238,-53905.46338630164,3087.3899041212994,-8773.860943272437,19195.092597706498,0.0,0.0,3737.4743269878227,121955.60496782998,0.0,0.0,-140049.74529115437,-3913.0784420282735,0.0
-39732.775105186345,-26465.12898940145,110699.6342822083,133538.9006356627,-7892.971054100413,42046.155643568505,119058.82824295507,-21345.561044898444,-176593.63418150845,3234.5880615793835,-367405.56260505354,17613.366226603182,7863.280572159525,1803.9179004928678,521503.1049349264,-22815.287271542045,16697.375397227268,-38268.91007831445,3570.7180002183504,-5286.709984356936,-1893.4460140737526,0.0,0.0,4549.125868820679,-6319.593845475541,0.0,0.0,-90585.64515997606,-12959.024238051756,0.0
-16289.380415150335,11036.209968267749,68124.7224593627,988423.8861535994,13034.956523182545,11761.178592567952,14398.152147387933,-12013.056516226596,-114505.65176099118,5826.433079806916,-972152.4612432641,5232.554656144373,3859.2079670725298,4313.313125451323,523008.85901248833,-3733.2680243325094,5515.008188315488,-33248.657140426694,1613.1328362761546,-13356.932406994176,-313.7568222252347,0.0,0.0,4778.012932554864,-3151.026365512729,0.0,0.0,26384.726532869496,4931.632510704111,0.0
-56607.18301934317,19082.765124130572,70315.40544262817,759972.1715074752,68.6282548280069,30863.326982286733,67681.87964234021,27626.13046125463,1229.3983777763206,5965.7005027502255,831573.857232594,10614.637697685892,4391.203508072025,11733.526348040145,705170.4672821718,-14286.061393406504,10959.429843423342,-36451.32899311676,1496.6942703839711,-11709.276488968879,-3145.6702552399706,0.0,0.0,4839.410567696999,-12033.342864356753,0.0,0.0,58829.22140879003,12799.246582070758,0.0
-40221.124830592744,-13877.239880740693,63596.364243762415,557096.1553927995,74749.58597383776,36136.40437302101,65752.54830381085,-3723.8471458684653,-116960.80291042835,2103.7710306541208,-719075.4540058731,2917.5098314780666,7042.2499708861615,-2692.181529838359,472240.68267529993,-18594.43071535476,13777.562252257536,-35380.96556979907,2660.459429969862,-8109.592204941928,-298.9682882605822,0.0,0.0,3871.405351394663,-4522.359002086059,0.0,0.0,-50744.943293768956,-9181.985744237367,0.0
-57852.26817181443,13627.432599924397,25038.898134521183,844317.2671563288,8828.163987945245,5919.221708326548,103334.11853499318,36505.58557287351,350940.43172275444,6181.394200115223,1115451.0508266916,10041.68781882529,3439.944939020484,3587.1786063100044,770351.763037612,-22094.57779343921,10220.2207411507,-30925.98744515053,701.8610707881085,-11665.638332041255,390.21191279071456,0.0,0.0,4842.198660771084,-4728.417050408504,0.0,91.23266037497801,67560.16422348573,6311.001781922307,0.0
-33337.68278011732,17111.807232731535,53329.081615228475,531333.3879495558,44533.44886388481,34874.94754533031,50907.73166505996,1816.1646486878633,-119852.95833338224,4660.32445961403,-578985.9302383754,8203.518354739945,4275.198972377554,-3165.6410147284505,480243.63013002754,-17189.53523722654,9889.751462047223,-35925.924903246174,3193.905036116489,-11525.615023941979,285.6907841225286,0.0,0.0,4811.750454292697,-5010.535307419508,0.0,0.0,24568.624643618503,6228.614399470511,0.0
