source_position,local_index,transaction_num,predicted_value,actual_value,rank,feature,feature_value,shap_value,abs_shap_value,running_value_before,running_value_after
186,186,e4ca9fbf4173ed3a10273ff9a2eaf9e1fd15ad9f8138bd1fc40a39897ae494f6,645080.5305944835,485000.0,15,off_plan_vol_ratio,0.4578587699316628,6246.928998624117,6246.928998624117,619889.6733152227,626136.6023138468
186,186,e4ca9fbf4173ed3a10273ff9a2eaf9e1fd15ad9f8138bd1fc40a39897ae494f6,645080.5305944835,485000.0,16,has_parking,1.0,5365.522141746762,5365.522141746762,626136.6023138468,631502.1244555935
186,186,e4ca9fbf4173ed3a10273ff9a2eaf9e1fd15ad9f8138bd1fc40a39897ae494f6,645080.5305944835,485000.0,17,procedure_Sell___Pre_registration,1.0,4357.7762340268755,4357.7762340268755,631502.1244555935,635859.9006896204
186,186,e4ca9fbf4173ed3a10273ff9a2eaf9e1fd15ad9f8138bd1fc40a39897ae494f6,645080.5305944835,485000.0,18,prop_type_Villa,0.0,3364.894885062628,3364.894885062628,635859.9006896204,639224.795574683
186,186,e4ca9fbf4173ed3a10273ff9a2eaf9e1fd15ad9f8138bd1fc40a39897ae494f6,645080.5305944835,485000.0,19,usage_Other,0.0,2682.030298252703,2682.030298252703,639224.795574683,641906.8258729357
186,186,e4ca9fbf4173ed3a10273ff9a2eaf9e1fd15ad9f8138bd1fc40a39897ae494f6,645080.5305944835,485000.0,20,month_sin,-2.4492935982947064e-16,1938.6897064259078,1938.6897064259078,641906.8258729357,643845.5155793616
186,186,e4ca9fbf4173ed3a10273ff9a2eaf9e1fd15ad9f8138bd1fc40a39897ae494f6,645080.5305944835,485000.0,21,usage_Residential,1.0,-1442.1150394441593,1442.1150394441593,643845.5155793616,642403.4005399174
186,186,e4ca9fbf4173ed3a10273ff9a2eaf9e1fd15ad9f8138bd1fc40a39897ae494f6,645080.5305944835,485000.0,22,month_cos,1.0,960.6390497531472,960.6390497531472,642403.4005399174,643364.0395896706
186,186,e4ca9fbf4173ed3a10273ff9a2eaf9e1fd15ad9f8138bd1fc40a39897ae494f6,645080.5305944835,485000.0,23,is_offplan,1.0,822.7687918009509,822.7687918009509,643364.0395896706,644186.8083814716
186,186,e4ca9fbf4173ed3a10273ff9a2eaf9e1fd15ad9f8138bd1fc40a39897ae494f6,645080.5305944835,485000.0,24,nearest_metro,14936.475758239085,820.4794960850235,820.4794960850235,644186.8083814716,645007.2878775565
186,186,e4ca9fbf4173ed3a10273ff9a2eaf9e1fd15ad9f8138bd1fc40a39897ae494f6,645080.5305944835,485000.0,25,usage_Hospitality_,0.0,73.26533059270764,73.26533059270764,645007.2878775565,645080.5532081493
186,186,e4ca9fbf4173ed3a10273ff9a2eaf9e1fd15ad9f8138bd1fc40a39897ae494f6,645080.5305944835,485000.0,26,usage_Industrial,0.0,0.0,0.0,645080.5532081493,645080.5532081493
186,186,e4ca9fbf4173ed3a10273ff9a2eaf9e1fd15ad9f8138bd1fc40a39897ae494f6,645080.5305944835,485000.0,27,usage_Multi_Use,0.0,0.0,0.0,645080.5532081493,645080.5532081493
186,186,e4ca9fbf4173ed3a10273ff9a2eaf9e1fd15ad9f8138bd1fc40a39897ae494f6,645080.5305944835,485000.0,28,usage_Storage,0.0,0.0,0.0,645080.5532081493,645080.5532081493
186,186,e4ca9fbf4173ed3a10273ff9a2eaf9e1fd15ad9f8138bd1fc40a39897ae494f6,645080.5305944835,485000.0,29,procedure_Other,0.0,0.0,0.0,645080.5532081493,645080.5532081493
186,186,e4ca9fbf4173ed3a10273ff9a2eaf9e1fd15ad9f8138bd1fc40a39897ae494f6,645080.5305944835,485000.0,30,procedure_Sell_Development,0.0,0.0,0.0,645080.5532081493,645080.5532081493
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,1,project,13346.591110282818,-579573.0826804832,579573.0826804832,1984339.7348785633,1404766.65219808
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,2,procedure_area,151.0,504065.15662830154,504065.15662830154,1404766.65219808,1908831.8088263816
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,3,master_project,18900.5510794661,99229.51166211028,99229.51166211028,1908831.8088263816,2008061.3204884918
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,4,nearest_landmark,23633.113192710654,86244.65924804767,86244.65924804767,2008061.3204884918,2094305.9797365395
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,5,community_30d_avg_price,21544.60895454545,79410.857485149,79410.857485149,2094305.9797365395,2173716.8372216886
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,6,procedure_Sell,1.0,-51526.88910657945,51526.88910657945,2173716.8372216886,2122189.948115109
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,7,prop_type_Unit,1.0,-40357.63928937414,40357.63928937414,2122189.948115109,2081832.3088257348
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,8,rooms,2.0,38303.64182263438,38303.64182263438,2081832.3088257348,2120135.9506483693
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,9,date_year,2025.0,27471.09337436744,27471.09337436744,2120135.9506483693,2147607.0440227366
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,10,nearest_mall,17888.5412230018,23581.690869103684,23581.690869103684,2147607.0440227366,2171188.7348918403
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,11,off_plan_vol_ratio,0.4590909090909091,23485.578338199895,23485.578338199895,2171188.7348918403,2194674.31323004
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,12,nearest_metro,14936.475758239085,-22719.60934729773,22719.60934729773,2194674.31323004,2171954.703882742
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,13,prop_type_Land,0.0,19027.591796811455,19027.591796811455,2171954.703882742,2190982.295679554
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,14,area,18831.949486979,16239.597236364483,16239.597236364483,2190982.295679554,2207221.8929159185
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,15,prop_type_Villa,0.0,-14030.589165377638,14030.589165377638,2207221.8929159185,2193191.303750541
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,16,is_offplan,0.0,9292.28899090829,9292.28899090829,2193191.303750541,2202483.5927414494
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,17,month_cos,1.0,7769.816355439286,7769.816355439286,2202483.5927414494,2210253.4090968887
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,18,prop_sb_type,19668.34633540245,-6968.174825186052,6968.174825186052,2210253.4090968887,2203285.234271703
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,19,has_parking,1.0,-5762.955742628021,5762.955742628021,2203285.234271703,2197522.278529075
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,20,month_sin,-2.4492935982947064e-16,3764.9684813383446,3764.9684813383446,2197522.278529075,2201287.247010413
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,21,usage_Residential,1.0,-2041.9566401116456,2041.9566401116456,2201287.247010413,2199245.2903703013
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,22,usage_Commercial,0.0,-1818.056735853591,1818.056735853591,2199245.2903703013,2197427.2336344477
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,23,usage_Hospitality_,0.0,-1788.7287159152702,1788.7287159152702,2197427.2336344477,2195638.5049185324
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,24,usage_Other,0.0,1574.495281749822,1574.495281749822,2195638.5049185324,2197213.0002002823
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,25,procedure_Other,0.0,-863.0450191236986,863.0450191236986,2197213.0002002823,2196349.9551811586
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,26,procedure_Sell___Pre_registration,0.0,-850.2237665562352,850.2237665562352,2196349.9551811586,2195499.7314146026
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,27,usage_Multi_Use,0.0,0.0,0.0,2195499.7314146026,2195499.7314146026
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,28,usage_Industrial,0.0,0.0,0.0,2195499.7314146026,2195499.7314146026
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,29,usage_Storage,0.0,0.0,0.0,2195499.7314146026,2195499.7314146026
187,187,f318e661bcfc5a2ff59ca46175b01034b39f2ea82ff4695dad3d0c14beb0085f,2195500.2233891166,2190000.0,30,procedure_Sell_Development,0.0,0.0,0.0,2195499.7314146026,2195499.7314146026
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,1,procedure_area,259.85,2208819.83476175,2208819.83476175,1984339.7348785633,4193159.5696403133
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,2,project,12821.92566683473,-838244.96289389,838244.96289389,4193159.5696403133,3354914.606746423
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,3,community_30d_avg_price,21528.642290249438,373105.8534677201,373105.8534677201,3354914.606746423,3728020.460214143
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,4,rooms,3.0,193039.54164660632,193039.54164660632,3728020.460214143,3921060.0018607494
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,5,prop_sb_type,19668.34633540245,-187338.42327542952,187338.42327542952,3921060.0018607494,3733721.57858532
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,6,nearest_landmark,23633.113192710654,165689.4902489754,165689.4902489754,3733721.57858532,3899411.0688342955
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,7,master_project,18900.5510794661,116627.95584963888,116627.95584963888,3899411.0688342955,4016039.024683934
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,8,off_plan_vol_ratio,0.4580498866213152,69971.74914388357,69971.74914388357,4016039.024683934,4086010.7738278178
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,9,procedure_Sell,1.0,-67270.06020558733,67270.06020558733,4086010.7738278178,4018740.7136222306
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,10,prop_type_Unit,1.0,-57594.54774765874,57594.54774765874,4018740.7136222306,3961146.165874572
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,11,date_year,2025.0,30034.853928135024,30034.853928135024,3961146.165874572,3991181.0198027072
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,12,nearest_mall,17888.5412230018,22340.744153103715,22340.744153103715,3991181.0198027072,4013521.763955811
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,13,prop_type_Land,0.0,22179.337036514735,22179.337036514735,4013521.763955811,4035701.1009923257
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,14,procedure_Sell___Pre_registration,0.0,15217.770586923461,15217.770586923461,4035701.1009923257,4050918.871579249
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,15,area,18831.949486979,14855.885882246626,14855.885882246626,4050918.871579249,4065774.7574614957
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,16,usage_Residential,1.0,-13309.107063578507,13309.107063578507,4065774.7574614957,4052465.6503979173
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,17,has_parking,1.0,-9753.417644087625,9753.417644087625,4052465.6503979173,4042712.2327538296
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,18,month_cos,1.0,-8705.455906131885,8705.455906131885,4042712.2327538296,4034006.776847698
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,19,usage_Commercial,0.0,-8222.324488888771,8222.324488888771,4034006.776847698,4025784.452358809
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,20,nearest_metro,14936.475758239085,5143.367400672985,5143.367400672985,4025784.452358809,4030927.8197594816
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,21,is_offplan,0.0,3820.7764847334383,3820.7764847334383,4030927.8197594816,4034748.596244215
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,22,usage_Hospitality_,0.0,-3799.361312268881,3799.361312268881,4034748.596244215,4030949.2349319463
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,23,month_sin,-2.4492935982947064e-16,-3233.185395979376,3233.185395979376,4030949.2349319463,4027716.049535967
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,24,prop_type_Villa,0.0,-2742.611075648559,2742.611075648559,4027716.049535967,4024973.4384603184
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,25,usage_Other,0.0,528.6255245456675,528.6255245456675,4024973.4384603184,4025502.063984864
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,26,procedure_Other,0.0,60.975411906784274,60.975411906784274,4025502.063984864,4025563.0393967708
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,27,usage_Multi_Use,0.0,0.0,0.0,4025563.0393967708,4025563.0393967708
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,28,usage_Industrial,0.0,0.0,0.0,4025563.0393967708,4025563.0393967708
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,29,usage_Storage,0.0,0.0,0.0,4025563.0393967708,4025563.0393967708
188,188,414a807fd5e1ef3d378f0d68e239178d0ee8204f6f949ef52448d8240224f558,4025562.961000981,4500000.0,30,procedure_Sell_Development,0.0,0.0,0.0,4025563.0393967708,4025563.0393967708
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,1,procedure_area,38.57,-1392761.3927090955,1392761.3927090955,1984339.7348785633,591578.3421694678
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,2,project,15123.052759872096,-263727.342423471,263727.342423471,591578.3421694678,327850.99974599684
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,3,community_30d_avg_price,21519.115226244343,237539.36768885417,237539.36768885417,327850.99974599684,565390.367434851
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,4,nearest_landmark,23633.113192710654,67731.03471456355,67731.03471456355,565390.367434851,633121.4021494145
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,5,prop_type_Unit,1.0,-47742.157589368726,47742.157589368726,633121.4021494145,585379.2445600458
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,6,master_project,18900.5510794661,37207.71381285397,37207.71381285397,585379.2445600458,622586.9583728998
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,7,rooms,0.0,-31966.14801758461,31966.14801758461,622586.9583728998,590620.8103553152
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,8,procedure_Sell,0.0,19103.897770857413,19103.897770857413,590620.8103553152,609724.7081261727
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,9,prop_sb_type,19668.34633540245,-15312.942991480779,15312.942991480779,609724.7081261727,594411.7651346918
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,10,off_plan_vol_ratio,0.4570135746606334,10944.597937034994,10944.597937034994,594411.7651346918,605356.3630717269
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,11,prop_type_Land,0.0,10096.410148267529,10096.410148267529,605356.3630717269,615452.7732199944
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,12,date_year,2025.0,10059.118580331133,10059.118580331133,615452.7732199944,625511.8918003255
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,13,nearest_mall,17888.5412230018,9030.541430875679,9030.541430875679,625511.8918003255,634542.4332312011
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,14,area,18831.949486979,7236.819594577904,7236.819594577904,634542.4332312011,641779.252825779
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,15,usage_Commercial,0.0,-7203.713864074517,7203.713864074517,641779.252825779,634575.5389617045
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,16,has_parking,1.0,5365.522141746762,5365.522141746762,634575.5389617045,639941.0611034512
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,17,procedure_Sell___Pre_registration,1.0,4357.7762340268755,4357.7762340268755,639941.0611034512,644298.8373374781
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,18,prop_type_Villa,0.0,3364.894885062628,3364.894885062628,644298.8373374781,647663.7322225407
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,19,usage_Other,0.0,2682.030298252703,2682.030298252703,647663.7322225407,650345.7625207934
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,20,month_sin,-2.4492935982947064e-16,2342.628577341588,2342.628577341588,650345.7625207934,652688.3910981349
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,21,usage_Residential,1.0,-1442.1150394441593,1442.1150394441593,652688.3910981349,651246.2760586907
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,22,month_cos,1.0,1162.8531183896641,1162.8531183896641,651246.2760586907,652409.1291770804
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,23,nearest_metro,14936.475758239085,963.7255087327976,963.7255087327976,652409.1291770804,653372.8546858132
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,24,is_offplan,1.0,837.2061219616793,837.2061219616793,653372.8546858132,654210.0608077749
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,25,usage_Hospitality_,0.0,73.26533059270764,73.26533059270764,654210.0608077749,654283.3261383676
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,26,usage_Industrial,0.0,0.0,0.0,654283.3261383676,654283.3261383676
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,27,usage_Multi_Use,0.0,0.0,0.0,654283.3261383676,654283.3261383676
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,28,usage_Storage,0.0,0.0,0.0,654283.3261383676,654283.3261383676
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,29,procedure_Other,0.0,0.0,0.0,654283.3261383676,654283.3261383676
189,189,00cb1b5dc1449493f52346e2e09d663b330e75efc44f55ddea77ca79d9b8db59,654283.3035247016,485000.0,30,procedure_Sell_Development,0.0,0.0,0.0,654283.3261383676,654283.3261383676
190,190,660c0c2cc3d9fd78e7a99faf7fff646ea00230fe1f3880c0fea01a55b504291c,650033.4499066649,485000.0,1,procedure_area,38.58,-1392332.2410197172,1392332.2410197172,1984339.7348785633,592007.4938588461
190,190,660c0c2cc3d9fd78e7a99faf7fff646ea00230fe1f3880c0fea01a55b504291c,650033.4499066649,485000.0,2,project,15123.052759872096,-264446.9754193361,264446.9754193361,592007.4938588461,327560.51843951
190,190,660c0c2cc3d9fd78e7a99faf7fff646ea00230fe1f3880c0fea01a55b504291c,650033.4499066649,485000.0,3,community_30d_avg_price,21498.92431151241,238967.1170390931,238967.1170390931,327560.51843951,566527.6354786032
190,190,660c0c2cc3d9fd78e7a99faf7fff646ea00230fe1f3880c0fea01a55b504291c,650033.4499066649,485000.0,4,nearest_landmark,23633.113192710654,67908.82086952875,67908.82086952875,566527.6354786032,634436.4563481319
190,190,660c0c2cc3d9fd78e7a99faf7fff646ea00230fe1f3880c0fea01a55b504291c,650033.4499066649,485000.0,5,prop_type_Unit,1.0,-47785.848249768555,47785.848249768555,634436.4563481319,586650.6080983633
190,190,660c0c2cc3d9fd78e7a99faf7fff646ea00230fe1f3880c0fea01a55b504291c,650033.4499066649,485000.0,6,master_project,18900.5510794661,37094.3641719772,37094.3641719772,586650.6080983633,623744.9722703404
190,190,660c0c2cc3d9fd78e7a99faf7fff646ea00230fe1f3880c0fea01a55b504291c,650033.4499066649,485000.0,7,rooms,0.0,-32049.05911192575,32049.05911192575,623744.9722703404,591695.9131584147
190,190,660c0c2cc3d9fd78e7a99faf7fff646ea00230fe1f3880c0fea01a55b504291c,650033.4499066649,485000.0,8,procedure_Sell,0.0,19089.531800964567,19089.531800964567,591695.9131584147,610785.4449593793
190,190,660c0c2cc3d9fd78e7a99faf7fff646ea00230fe1f3880c0fea01a55b504291c,650033.4499066649,485000.0,9,prop_sb_type,19668.34633540245,-15110.45827672265,15110.45827672265,610785.4449593793,595674.9866826566
190,190,660c0c2cc3d9fd78e7a99faf7fff646ea00230fe1f3880c0fea01a55b504291c,650033.4499066649,485000.0,10,prop_type_Land,0.0,10107.448509766245,10107.448509766245,595674.9866826566,605782.4351924228
190,190,660c0c2cc3d9fd78e7a99faf7fff646ea00230fe1f3880c0fea01a55b504291c,650033.4499066649,485000.0,11,date_year,2025.0,10097.676227279022,10097.676227279022,605782.4351924228,615880.1114197018
190,190,660c0c2cc3d9fd78e7a99faf7fff646ea00230fe1f3880c0fea01a55b504291c,650033.4499066649,485000.0,12,nearest_mall,17888.5412230018,8415.94775137606,8415.94775137606,615880.1114197018,624296.0591710779
190,190,660c0c2cc3d9fd78e7a99faf7fff646ea00230fe1f3880c0fea01a55b504291c,650033.4499066649,485000.0,13,usage_Commercial,0.0,-7210.43390080766,7210.43390080766,624296.0591710779,617085.6252702703
190,190,660c0c2cc3d9fd78e7a99faf7fff646ea00230fe1f3880c0fea01a55b504291c,650033.4499066649,485000.0,14,area,18831.949486979,7158.0740815105,7158.0740815105,617085.6252702703,624243.6993517808
190,190,660c0c2cc3d9fd78e7a99faf7fff646ea00230fe1f3880c0fea01a55b504291c,650033.4499066649,485000.0,15,off_plan_vol_ratio,0.4582392776523702,6035.64019110013,6035.64019110013,624243.6993517808,630279.3395428809
190,190,660c0c2cc3d9fd78e7a99faf7fff646ea00230fe1f3880c0fea01a55b504291c,650033.4499066649,485000.0,16,has_parking,1.0,5365.522141746762,5365.522141746762,630279.3395428809,635644.8616846276
190,190,660c0c2cc3d9fd78e7a99faf7fff646ea00230fe1f3880c0fea01a55b504291c,650033.4499066649,485000.0,17,procedure_Sell___Pre_registration,1.0,4398.341053139929,4398.341053139929,635644.8616846276,640043.2027377675
190,190,660c0c2cc3d9fd78e7a99faf7fff646ea00230fe1f3880c0fea01a55b504291c,650033.4499066649,485000.0,18,prop_type_Villa,0.0,3364.894885062628,3364.894885062628,640043.2027377675,643408.0976228301
190,190,660c0c2cc3d9fd78e7a99faf7fff646ea00230fe1f3880c0fea01a55b504291c,650033.4499066649,485000.0,19,usage_Other,0.0,2680.444786324243,2680.444786324243,643408.0976228301,646088.5424091544
190,190,660c0c2cc3d9fd78e7a99faf7fff646ea00230fe1f3880c0fea01a55b504291c,650033.4499066649,485000.0,20,month_sin,-2.4492935982947064e-16,2158.2668379665074,2158.2668379665074,646088.5424091544,648246.8092471209
190,190,660c0c2cc3d9fd78e7a99faf7fff646ea00230fe1f3880c0fea01a55b504291c,650033.4499066649,485000.0,21,usage_Residential,1.0,-1442.1150394441593,1442.1150394441593,648246.8092471209,646804.6942076767
190,190,660c0c2cc3d9fd78e7a99faf7fff646ea00230fe1f3880c0fea01a55b504291c,650033.4499066649,485000.0,22,month_cos,1.0,1205.8870485857408,1205.8870485857408,646804.6942076767,648010.5812562624
